1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z
14.61,13.676,12.407,13.624,12.615,13.1,15.627,13.449,12.661,14.426,14.636,12.84,12.723,13.138,14.271,14.354,11.961,13.626,12.731,14.062,15.035,11.542,12.149,14.353,11.573,11.221,13.121,11.661,11.523,15.253,10.529,12.594,14.476,12.634,11.999,12.209,12.027,10.232,13.426,10.652,11.093,12.602,11.978,13.088,11.364,12.983,11.297,11.49,12.708,13.955,10.665,10.93,13.229,11.551,14.294,13.751,10.871,12.225,14.818,10.341,14.592,12.908,10.209,14.924,14.577,10.53
14.559,13.705,12.364,13.623,12.692,13.062,15.512,13.282,12.061,14.89,14.417,13.168,12.941,12.927,14.338,14.001,11.715,12.792,12.745,13.951,14.935,11.967,11.681,14.482,11.174,11.719,13.216,12.711,10.904,14.583,11.457,11.823,15.421,12.106,12.716,12.379,11.084,10.685,12.742,10.242,12.131,13.45,12.291,12.534,10.899,11.621,13.704,12.456,13.167,13.411,10.376,11.777,11.67,10.32,13.845,14.317,11.343,13.418,13.48,9.294,12.921,14.825,11.751,14.472,14.963,10.756
14.63,13.707,12.574,13.7,12.54,13.035,15.736,13.397,12.666,14.338,14.67,12.944,12.759,12.944,14.193,14.268,11.693,13.48,12.375,14.055,14.265,12.025,11.735,14.627,11.375,11.625,13.274,12.689,10.922,14.789,11.405,11.933,15.444,12.515,12.116,12.275,11.192,10.571,13.065,10.417,12.138,13.2,11.937,13.219,11.365,12.643,11.211,11.641,12.851,14.011,10.826,10.918,13.268,11.177,14.251,13.701,10.96,12.693,14.764,10.042,14.368,12.634,10.671,14.812,14.522,10.634
14.558,13.619,12.366,13.67,12.625,13.138,15.585,13.394,12.628,14.468,14.583,12.803,12.768,13.113,14.244,14.203,11.839,13.716,12.666,14.196,14.764,11.661,12.067,14.39,11.606,11.189,13.099,11.96,11.444,15.195,10.74,12.621,14.761,12.512,11.99,12.137,12.158,10.289,13.364,10.579,10.921,12.732,11.916,13.153,11.402,13.114,11.338,11.468,12.775,14.015,10.856,10.832,13.318,11.437,14.286,13.686,10.999,12.6,14.98,10.438,14.483,12.632,10.609,14.767,14.434,10.359
14.44,13.78,12.339,13.575,12.69,13.084,15.36,13.784,12.876,14.082,14.743,12.644,12.738,13.076,14.319,14.299,12.031,13.508,12.718,14.031,15.053,11.609,12.013,14.375,11.638,11.247,13.149,11.774,11.333,15.256,10.65,12.508,14.509,12.586,12.15,12.238,12.179,10.247,13.337,10.703,11.05,12.636,11.959,13.251,11.329,12.963,11.508,11.472,12.837,13.833,10.542,10.903,13.422,11.285,14.318,13.582,10.967,12.483,14.611,9.883,14.603,12.635,10.452,14.983,14.261,10.402
14.52,13.878,12.413,13.695,12.743,13.129,15.513,13.961,12.702,14.218,14.903,12.613,12.801,13.01,14.244,14.322,11.841,13.281,12.395,14.022,14.659,12.088,11.695,14.56,11.303,11.585,13.196,12.833,10.882,14.637,11.409,11.662,15.486,12.364,12.063,12.174,11.064,10.543,13.018,10.428,12.217,13.163,11.938,13.289,11.316,12.684,11.207,11.61,12.953,13.83,10.747,10.885,13.604,11.077,14.36,13.538,10.956,12.854,14.733,10.252,14.695,12.517,10.799,15.069,14.204,10.437
14.403,13.792,12.288,13.535,12.631,13.062,15.38,13.853,12.63,14.039,14.78,12.506,12.695,13.076,14.278,14.276,11.941,13.429,12.81,14.015,15.043,11.479,12.169,14.3,11.754,11.219,13.102,11.459,11.596,15.219,10.514,12.694,14.171,12.695,12.134,12.232,12.281,10.233,13.422,10.832,10.956,12.561,11.925,13.197,11.439,13.227,11.456,11.511,12.82,13.844,10.667,10.882,13.243,11.22,14.301,13.576,10.983,12.541,14.531,9.854,14.567,12.583,10.68,15.005,14.275,10.459
14.522,13.634,12.366,13.597,12.566,13.045,15.518,13.364,12.609,14.341,14.628,12.819,12.692,13.116,14.256,14.255,11.808,13.604,12.728,14.194,14.732,11.669,11.961,14.483,11.57,11.243,13.077,12.042,11.273,15.17,10.661,12.359,14.726,12.653,12.047,12.235,11.79,10.154,12.959,10.586,11.259,12.627,11.928,13.215,11.424,13.044,11.353,11.535,12.771,13.934,10.719,10.862,13.207,11.167,14.288,13.745,11.057,12.451,14.666,10.004,14.502,12.737,10.546,14.984,14.412,10.509
14.599,13.689,12.406,13.756,12.659,13.183,15.704,13.415,12.468,14.441,14.684,12.94,12.778,13.044,14.203,14.351,11.762,13.467,12.545,14.184,14.546,11.862,11.844,14.459,11.502,11.312,13.11,12.308,11.084,15.111,10.949,12.264,14.864,12.411,12.107,12.212,11.767,10.248,13.088,10.449,11.412,12.831,11.9,13.262,11.414,12.961,11.372,11.56,12.84,13.948,10.771,10.85,13.328,11.149,14.224,13.603,11.089,12.579,14.747,10.097,14.301,12.527,10.754,14.858,14.223,10.321
14.476,13.607,12.324,13.53,12.587,13.063,15.446,13.336,12.685,14.36,14.685,12.695,12.661,13.101,14.277,14.211,11.89,13.586,12.693,14.193,14.733,11.721,11.917,14.528,11.64,11.236,13.095,12.184,11.255,15.171,10.733,12.259,15.002,12.636,12.091,12.23,11.997,10.221,13.043,10.677,11.124,12.757,11.938,13.266,11.41,13.045,11.385,11.434,12.814,13.983,10.68,10.835,13.32,11.275,14.308,13.672,11.054,12.481,14.708,9.923,14.464,12.748,10.523,15.03,14.411,10.516
14.51,13.773,12.38,13.545,12.695,13.031,15.454,13.287,12.274,14.872,14.437,13.19,12.912,12.905,14.318,13.929,11.729,12.709,12.885,13.927,14.929,11.868,11.719,14.545,11.252,11.65,13.159,12.552,10.857,14.759,11.23,11.949,15.311,12.059,12.774,12.409,11.399,10.709,12.643,10.181,11.922,13.231,12.299,12.501,10.926,11.479,13.7,12.46,13.185,13.356,10.391,11.863,11.537,10.443,13.901,14.352,11.306,13.548,13.402,9.317,13.131,15.117,11.518,14.569,14.956,10.726
14.498,13.682,12.481,13.633,12.534,13.061,15.526,13.367,12.94,14.122,14.651,12.873,12.716,12.99,14.284,14.263,11.66,13.171,12.446,14.1,14.508,11.953,11.741,14.599,11.481,11.571,13.234,12.591,10.96,14.953,11.227,11.956,15.389,12.498,12.172,12.226,11.129,10.606,12.849,10.58,12.192,13.055,12.025,13.182,11.378,12.804,11.312,11.578,12.842,13.989,10.717,11.004,13.114,11.103,14.325,13.693,10.906,12.571,14.8,9.979,14.509,12.744,10.383,14.868,14.488,10.319
14.48,13.835,12.425,13.821,12.684,13.188,15.567,13.913,12.719,14.119,14.76,12.916,12.821,12.991,14.253,14.465,11.839,13.227,12.579,14.122,14.695,11.912,11.789,14.485,11.293,11.455,13.101,12.452,10.905,14.908,11.221,12.123,15.284,12.388,12.107,12.242,11.22,10.416,12.739,10.291,11.98,13.002,11.921,13.172,11.319,13.045,11.357,11.572,12.847,13.823,10.662,10.96,13.591,11.193,14.355,13.676,11.024,12.62,14.643,9.973,14.713,12.819,10.539,14.956,14.463,10.509
14.595,13.646,12.336,13.565,12.604,13.009,15.652,13.407,12.469,14.299,14.55,12.867,12.714,13.084,14.235,14.156,11.788,13.456,12.596,14.199,14.657,11.763,11.926,14.495,11.585,11.229,13.113,12.101,11.154,15.29,10.824,12.344,14.886,12.556,12.103,12.278,11.876,10.206,13.21,10.587,11.205,12.852,11.894,13.208,11.372,12.855,11.36,11.505,12.838,14.01,10.871,10.869,13.417,11.467,14.312,13.644,11.028,12.613,14.942,10.325,14.5,12.65,10.579,15.085,14.392,10.556
14.562,13.781,12.402,13.755,12.769,13.187,15.583,13.58,12.724,14.319,14.788,12.612,12.822,13.002,14.241,14.452,11.872,13.343,12.414,14.081,14.563,12.065,11.682,14.504,11.314,11.57,13.187,12.662,10.774,14.601,11.399,11.868,15.384,12.326,12.056,12.188,11.107,10.546,12.953,10.348,12.192,13.214,11.94,13.218,11.345,12.776,11.246,11.684,12.877,13.92,10.732,10.962,13.528,11.233,14.343,13.574,11.045,12.732,14.774,10.111,14.568,12.529,10.757,15.104,14.095,10.373
14.457,13.841,12.356,13.466,12.663,12.938,15.391,13.335,12.118,14.762,14.512,13.19,12.903,12.882,14.33,13.961,11.735,12.945,12.953,13.859,15.004,11.868,11.816,14.52,11.136,11.744,13.2,12.405,10.905,14.898,11.154,12.106,15.293,12.196,12.665,12.393,11.148,10.732,12.817,10.116,12.134,13.227,12.434,12.42,10.916,11.689,13.64,12.495,13.241,13.344,10.373,11.927,11.649,10.316,13.761,14.42,11.364,13.696,13.283,9.437,12.871,15.005,11.595,14.433,15.05,10.774
14.658,13.603,12.428,13.706,12.528,13.07,15.612,13.178,12.697,14.449,14.461,13.068,12.753,13.091,14.186,14.308,11.739,13.654,12.596,14.247,14.467,11.68,11.957,14.463,11.536,11.278,13.121,11.933,11.267,15.218,10.8,12.427,14.758,12.586,11.972,12.177,11.747,10.247,13.26,10.465,11.454,12.84,11.932,13.201,11.526,13.047,11.392,11.435,12.745,13.999,10.957,10.879,13.274,11.802,14.226,13.777,10.998,12.306,15.005,10.64,14.516,12.914,10.274,14.85,14.573,10.682
14.521,13.795,12.366,13.583,12.74,13.076,15.517,13.672,12.805,14.373,14.853,12.762,12.77,13.058,14.331,14.244,12.003,13.413,12.51,14.085,14.843,12.035,11.684,14.503,11.343,11.555,13.167,12.855,10.944,14.621,11.341,11.647,15.385,12.482,12.128,12.24,10.942,10.541,12.925,10.483,12.272,13.139,11.946,13.174,11.183,12.771,11.149,11.754,12.868,13.877,10.629,10.921,13.288,11.11,14.358,13.557,11.057,12.775,14.723,10.018,14.437,12.485,10.692,15.019,14.187,10.426
14.613,13.664,12.401,13.696,12.617,13.154,15.639,13.403,12.613,14.551,14.674,12.814,12.794,13.082,14.323,14.334,11.754,13.478,12.526,14.167,14.739,11.906,11.844,14.51,11.418,11.423,13.115,12.539,11.063,15.007,11.101,12.023,15.239,12.46,12.086,12.148,11.455,10.295,13.066,10.386,11.853,12.969,11.884,13.13,11.243,12.947,11.36,11.432,12.827,13.908,10.752,10.818,13.374,11.031,14.293,13.733,11.008,12.519,14.757,10.124,14.741,12.831,10.475,14.881,14.604,10.58
14.612,13.65,12.367,13.664,12.666,13.137,15.625,13.347,12.677,14.541,14.669,12.76,12.78,13.103,14.252,14.305,11.821,13.422,12.456,14.219,14.62,11.982,11.778,14.462,11.381,11.33,13.128,12.626,11.052,14.93,11.21,11.945,15.314,12.453,12.092,12.192,11.338,10.304,12.94,10.402,11.768,12.795,11.893,13.228,11.413,12.906,11.407,11.348,12.851,13.95,10.81,10.821,13.522,11.469,14.343,13.637,11.012,12.564,14.886,10.304,14.527,12.714,10.496,14.878,14.417,10.508
14.657,13.656,12.418,13.727,12.617,13.123,15.663,13.27,12.604,14.528,14.623,12.899,12.796,13.054,14.218,14.403,11.902,13.645,12.576,14.211,14.428,11.854,11.882,14.456,11.36,11.384,13.128,12.364,11.092,14.958,11.008,12.198,15.092,12.507,11.96,12.195,11.294,10.27,13.099,10.361,11.737,12.914,11.88,13.108,11.393,12.813,11.107,11.565,12.769,14.012,10.977,10.831,13.264,11.433,14.292,13.769,11.057,12.434,14.906,10.455,14.49,12.738,10.69,14.963,14.509,10.633
14.479,13.842,12.383,13.721,12.743,13.195,15.607,13.838,12.611,13.958,14.79,12.695,12.804,13.068,14.34,14.446,12.029,13.468,12.708,14.185,14.859,11.803,11.857,14.422,11.452,11.375,13.003,12.319,11.087,14.981,10.919,12.168,14.987,12.461,12.053,12.107,11.614,10.306,12.914,10.472,11.521,12.661,11.877,13.16,11.31,12.837,11.289,11.454,12.824,13.842,10.706,10.8,13.322,11.313,14.289,13.528,11.07,12.607,14.677,10.002,14.494,12.521,10.785,14.89,14.305,10.526
14.446,13.841,12.4,13.676,12.707,13.121,15.43,13.43,12.248,14.691,14.631,13.16,12.939,12.909,14.378,14.158,11.769,13.145,12.943,13.892,15.081,11.825,11.858,14.468,11.26,11.648,13.105,12.292,10.89,14.678,11.208,12.145,15.273,11.969,12.679,12.304,11.447,10.64,12.703,10.171,11.832,13.001,12.311,12.495,10.887,11.54,13.665,12.551,13.218,13.265,10.38,12.009,11.538,10.413,13.83,14.358,11.269,13.563,13.11,9.411,12.957,14.946,11.461,14.489,14.99,10.643
14.616,13.644,12.516,13.797,12.591,13.187,15.722,13.569,12.493,14.334,14.596,12.963,12.746,13.053,14.139,14.354,11.645,13.42,12.68,14.246,14.432,11.825,11.923,14.475,11.437,11.25,13.124,12.404,11.19,15.069,10.988,12.27,15.128,12.44,12.002,12.158,11.664,10.205,13.149,10.418,11.519,12.923,11.901,13.193,11.403,13.042,11.409,11.525,12.769,13.996,10.859,10.859,13.426,11.533,14.205,13.754,11.101,12.427,14.939,10.475,14.473,12.855,10.559,14.907,14.491,10.645
14.508,13.807,12.428,13.672,12.622,13.117,15.575,13.77,12.659,14.188,14.809,12.706,12.804,13.047,14.217,14.373,11.853,13.452,12.611,14.079,14.771,11.784,11.976,14.461,11.443,11.345,13.108,12.25,11.181,15.071,11.051,12.404,15.048,12.505,12.031,12.221,11.581,10.277,13.201,10.402,11.438,12.755,11.953,13.187,11.393,12.826,11.325,11.355,12.838,13.919,10.705,10.873,13.292,11.173,14.299,13.641,10.971,12.638,14.844,10.186,14.56,12.607,10.665,14.924,14.357,10.431
14.67,13.749,12.373,13.89,12.68,13.225,15.771,13.551,12.637,14.292,14.696,12.794,12.769,13.017,14.134,14.382,11.656,13.383,12.413,14.151,14.382,12.014,11.741,14.501,11.272,11.409,13.194,12.72,10.946,14.869,11.331,11.929,15.329,12.295,12.027,12.214,11.128,10.359,13.072,10.261,11.814,13.228,11.94,13.239,11.436,12.845,11.271,11.653,12.865,13.984,10.886,10.859,13.534,11.397,14.289,13.656,11.048,12.55,15.007,10.491,14.457,12.687,10.55,14.888,14.299,10.413
14.509,13.824,12.349,13.668,12.691,13.053,15.404,13.93,12.98,13.867,14.716,12.453,12.798,13.014,14.26,14.348,11.822,13.302,12.345,14.074,14.621,12.075,11.696,14.517,11.352,11.565,13.178,12.902,10.955,14.613,11.436,11.653,15.404,12.452,12.127,12.238,11.167,10.491,12.897,10.321,12.016,13.25,11.934,13.281,11.4,12.74,11.339,11.576,12.911,13.901,10.739,10.88,13.617,11.339,14.373,13.481,11.039,12.865,14.646,9.951,14.639,12.425,10.853,15.046,14.018,10.377
14.463,13.768,12.367,13.766,12.672,13.168,15.544,13.74,12.588,14.2,14.817,12.71,12.774,13.021,14.224,14.408,11.833,13.327,12.479,14.11,14.638,11.933,11.773,14.51,11.391,11.428,13.132,12.54,10.973,14.876,11.113,12.047,15.275,12.462,12.114,12.222,11.366,10.284,12.976,10.355,11.845,13.003,11.968,13.33,11.432,12.961,11.34,11.53,12.862,13.857,10.681,10.945,13.555,11.389,14.319,13.579,11.019,12.604,14.702,10.014,14.533,12.591,10.625,14.9,14.22,10.385
14.597,13.761,12.396,13.755,12.682,13.193,15.61,13.663,12.67,14.255,14.771,12.726,12.786,13.021,14.296,14.344,11.862,13.466,12.388,14.055,14.753,12.034,11.747,14.508,11.356,11.547,13.121,12.679,10.925,14.723,11.262,11.89,15.248,12.441,12.166,12.215,11.104,10.492,12.957,10.438,12.094,13.065,11.897,13.268,11.347,12.894,11.369,11.552,12.844,13.814,10.55,10.849,13.408,11.326,14.318,13.593,11.015,12.604,14.454,9.732,14.58,12.535,10.774,14.958,14.251,10.424
14.5,13.806,12.396,13.62,12.645,13.102,15.523,13.699,12.676,14.006,14.743,12.75,12.741,13.079,14.269,14.267,11.934,13.579,12.61,14.065,14.921,11.888,11.853,14.49,11.421,11.422,13.126,12.507,11.084,14.91,11.082,12.083,15.146,12.508,12.13,12.213,11.398,10.341,13.036,10.47,11.829,12.898,11.95,13.198,11.299,12.862,11.304,11.501,12.84,13.82,10.547,10.89,13.372,11.157,14.338,13.634,11.032,12.508,14.506,9.762,14.465,12.675,10.631,15.021,14.203,10.417
14.407,13.974,12.377,13.496,12.848,13.045,15.368,13.519,12.445,14.541,14.843,13.038,12.963,12.903,14.408,13.942,11.89,12.932,12.954,13.802,15.22,11.836,11.682,14.478,11.154,11.814,13.137,12.514,10.839,14.395,11.303,11.704,15.391,12.049,12.77,12.327,11.105,10.835,12.614,10.207,12.272,13.09,12.369,12.409,10.904,11.635,13.753,12.397,13.281,13.142,10.342,11.921,11.502,10.388,13.909,14.31,11.155,13.628,12.942,9.336,13.061,15.062,11.198,14.562,14.841,10.412
14.526,13.794,12.429,13.786,12.726,13.165,15.588,13.75,12.704,14.124,14.748,12.737,12.837,13.011,14.246,14.42,11.852,13.338,12.505,14.098,14.633,11.997,11.756,14.482,11.302,11.523,13.18,12.632,10.872,14.723,11.377,11.837,15.349,12.312,12.068,12.192,10.954,10.514,13.002,10.411,12.192,13.155,11.859,13.117,11.253,12.858,11.264,11.687,12.886,13.883,10.789,10.866,13.49,11.079,14.406,13.678,11.025,12.594,14.834,10.369,14.711,12.778,10.572,14.999,14.478,10.605
14.549,13.711,12.405,13.681,12.599,13.038,15.538,13.588,12.883,14.116,14.691,12.679,12.751,13.054,14.219,14.331,11.746,13.501,12.434,14.186,14.508,11.959,11.809,14.537,11.467,11.396,13.128,12.697,11.103,14.88,11.104,11.815,15.262,12.479,12.074,12.164,11.357,10.341,13.15,10.437,11.716,13.054,11.92,13.303,11.532,12.769,11.356,11.412,12.86,13.95,10.81,10.832,13.558,11.611,14.316,13.571,11.053,12.752,14.753,10.107,14.625,12.563,10.751,14.975,14.196,10.472
14.358,13.943,12.391,13.39,12.86,12.962,15.313,13.493,12.479,14.44,14.741,13.16,12.917,12.93,14.41,13.873,11.898,12.962,12.981,13.759,15.26,11.892,11.741,14.455,11.191,11.773,13.164,12.431,10.808,14.664,11.261,11.83,15.37,12.095,12.774,12.354,11.309,10.829,12.662,10.128,12.048,13.255,12.373,12.44,10.882,11.606,13.712,12.275,13.316,13.16,10.32,11.927,11.611,10.375,13.904,14.274,11.197,13.586,12.907,9.273,13.104,15.072,11.355,14.646,14.876,10.637
14.584,13.666,12.373,13.636,12.56,13.059,15.58,13.31,12.487,14.41,14.63,12.811,12.758,13.021,14.28,14.345,11.788,13.499,12.706,14.162,14.666,11.658,12.024,14.477,11.534,11.321,13.116,11.856,11.345,15.345,10.83,12.599,14.869,12.574,12.012,12.203,11.783,10.277,13.206,10.523,11.326,12.742,11.911,13.128,11.377,12.946,11.261,11.466,12.765,13.912,10.762,10.897,12.999,11.055,14.292,13.848,11.082,12.422,14.757,10.169,14.601,12.937,10.54,14.853,14.643,10.629
14.383,13.823,12.464,13.57,12.642,13.05,15.44,13.512,12.245,14.528,14.531,13.269,12.947,12.914,14.399,13.967,11.621,12.819,13.0,13.992,15.01,11.862,11.81,14.498,11.281,11.611,13.101,12.203,10.869,14.906,11.057,12.02,15.211,11.94,12.737,12.298,11.641,10.664,12.751,10.16,11.53,13.091,12.395,12.434,10.89,11.66,13.814,12.438,13.25,13.306,10.398,12.194,11.469,10.477,13.79,14.384,11.286,13.715,13.248,9.404,13.004,15.057,11.65,14.495,15.069,10.853
14.676,13.638,12.435,13.802,12.703,13.205,15.682,13.374,12.522,14.512,14.622,12.828,12.789,13.072,14.171,14.162,11.656,13.475,12.391,14.12,14.533,12.02,11.783,14.512,11.393,11.47,13.179,12.718,11.022,14.929,11.352,12.085,15.291,12.369,12.022,12.093,11.076,10.48,13.03,10.518,12.113,13.195,11.896,13.252,11.429,13.025,11.361,11.549,12.819,13.96,10.748,10.896,13.571,11.579,14.259,13.632,11.089,12.499,14.925,10.366,14.492,12.675,10.688,14.887,14.397,10.61
14.522,13.864,12.367,13.796,12.816,13.172,15.62,13.886,12.646,14.068,14.817,12.546,12.832,13.048,14.221,14.396,11.87,13.245,12.491,14.108,14.679,12.01,11.769,14.431,11.293,11.448,13.149,12.732,10.879,14.555,11.329,11.752,15.243,12.286,12.041,12.124,11.036,10.349,12.954,10.325,11.931,12.894,11.873,13.162,11.329,13.007,11.235,11.738,12.936,13.879,10.899,10.853,13.479,11.297,14.379,13.519,11.022,12.601,14.832,10.475,14.548,12.475,10.72,15.028,14.157,10.446
14.504,13.626,12.403,13.667,12.502,13.123,15.593,13.435,12.782,14.365,14.469,13.01,12.785,13.055,14.231,14.316,11.67,13.58,12.65,14.218,14.511,11.717,11.954,14.445,11.602,11.256,13.089,12.093,11.307,15.173,10.7,12.388,14.734,12.593,12.132,12.29,11.884,10.179,13.105,10.583,11.374,12.707,11.838,13.223,11.381,13.091,11.494,11.527,12.793,13.982,10.837,10.782,13.439,11.262,14.267,13.707,11.084,12.531,14.873,10.298,14.602,12.969,10.419,14.819,14.654,10.759
14.287,13.847,12.341,13.368,12.757,13.0,15.302,13.468,12.23,14.512,14.687,13.088,12.843,12.917,14.428,13.904,11.757,12.946,13.124,13.827,15.173,11.817,11.821,14.56,11.245,11.719,13.123,12.351,10.883,14.798,11.004,11.873,15.284,12.179,12.675,12.33,11.258,10.693,12.701,10.182,12.147,13.028,12.409,12.385,10.846,11.614,13.625,12.385,13.268,13.32,10.326,11.823,11.697,10.29,13.878,14.385,11.266,13.65,13.31,9.338,13.095,15.118,11.376,14.655,14.895,10.725
14.526,13.803,12.353,13.77,12.775,13.199,15.561,13.868,12.643,14.111,14.836,12.365,12.832,12.995,14.289,14.453,11.949,13.33,12.249,13.987,14.629,12.193,11.58,14.487,11.275,11.744,13.249,12.877,10.722,14.253,11.622,11.364,15.409,12.304,12.104,12.224,10.805,10.804,12.931,10.47,12.488,13.307,11.979,13.271,11.327,12.829,11.309,11.665,12.94,13.862,10.614,10.98,13.621,11.259,14.348,13.532,11.021,12.751,14.739,10.026,14.656,12.486,10.726,15.069,14.119,10.458
14.555,13.763,12.427,13.601,12.703,13.068,15.63,13.519,12.564,14.202,14.731,12.761,12.77,13.065,14.285,14.279,11.859,13.391,12.486,14.127,14.796,11.999,11.746,14.505,11.373,11.53,13.116,12.681,10.94,14.648,11.166,11.83,15.266,12.501,12.075,12.23,11.008,10.52,13.022,10.517,12.14,13.034,11.971,13.142,11.291,12.759,11.283,11.547,12.85,13.953,10.71,10.855,13.372,11.246,14.313,13.55,10.966,12.711,14.757,9.979,14.475,12.501,10.682,15.083,14.104,10.384
14.663,13.604,12.395,13.707,12.514,13.106,15.729,13.243,12.756,14.698,14.5,13.066,12.769,13.088,14.144,14.329,11.717,13.591,12.725,14.238,14.589,11.539,12.154,14.321,11.603,11.158,13.139,11.584,11.664,15.28,10.577,12.762,14.283,12.622,11.917,12.164,12.149,10.246,13.433,10.695,10.955,12.569,11.911,13.156,11.513,12.963,11.257,11.316,12.681,14.025,10.916,10.864,13.195,11.568,14.196,13.799,11.107,12.355,14.844,10.307,14.302,12.988,10.385,14.716,14.577,10.583
14.675,13.655,12.411,13.788,12.661,13.176,15.718,13.247,12.439,14.657,14.669,12.809,12.82,13.057,14.245,14.362,11.83,13.48,12.474,14.127,14.572,11.886,11.82,14.511,11.365,11.47,13.123,12.439,11.032,14.971,11.153,12.177,15.206,12.446,12.039,12.2,11.185,10.344,13.005,10.449,11.939,12.876,11.93,13.123,11.338,12.839,11.146,11.654,12.782,13.979,10.792,10.937,13.289,11.271,14.251,13.723,11.025,12.571,14.834,10.128,14.584,12.749,10.518,14.86,14.484,10.488
14.629,13.669,12.401,13.82,12.692,13.163,15.709,13.447,12.415,14.413,14.682,12.768,12.805,13.127,14.118,14.301,11.699,13.342,12.546,14.21,14.581,11.788,11.963,14.395,11.529,11.214,13.095,12.216,11.321,15.167,10.909,12.367,14.86,12.34,11.979,12.091,11.781,10.053,13.173,10.492,11.235,12.837,11.899,13.235,11.521,12.753,11.313,11.301,12.8,13.967,10.953,10.928,13.532,11.629,14.26,13.597,11.075,12.623,15.021,10.714,14.445,12.655,10.523,14.771,14.307,10.509
14.639,13.74,12.418,13.862,12.604,13.19,15.689,13.526,12.597,14.486,14.702,12.867,12.791,13.034,14.102,14.423,11.683,13.49,12.499,14.201,14.241,11.921,11.867,14.496,11.357,11.331,13.128,12.568,11.095,14.933,11.038,12.118,15.203,12.331,11.934,12.148,11.301,10.188,13.049,10.3,11.686,13.017,11.941,13.245,11.583,12.82,11.147,11.686,12.771,14.033,10.984,10.889,13.542,11.757,14.305,13.662,11.104,12.5,14.939,10.545,14.337,12.629,10.746,14.949,14.278,10.403
14.519,13.767,12.505,13.461,12.8,12.98,15.419,13.261,12.23,14.666,14.651,13.192,12.901,12.95,14.343,13.772,11.795,12.866,12.858,13.875,15.101,11.991,11.7,14.472,11.172,11.756,13.142,12.556,10.781,14.53,11.282,11.771,15.258,12.108,12.787,12.381,11.198,10.799,12.641,10.172,12.134,13.287,12.291,12.451,10.915,11.514,13.709,12.447,13.245,13.229,10.395,11.73,11.662,10.42,13.87,14.339,11.16,13.602,13.276,9.394,13.201,15.059,11.603,14.665,14.86,10.678
14.654,13.592,12.393,13.716,12.635,13.136,15.713,13.204,12.452,14.628,14.576,12.843,12.788,13.15,14.144,14.261,11.715,13.533,12.538,14.257,14.578,11.818,11.932,14.383,11.508,11.256,13.082,12.408,11.313,15.085,11.029,12.297,15.014,12.463,11.969,12.156,11.66,10.105,12.984,10.497,11.372,12.736,11.886,13.201,11.509,12.863,11.316,11.347,12.774,13.988,10.964,10.916,13.547,11.54,14.272,13.674,11.049,12.567,14.97,10.573,14.614,12.928,10.352,14.723,14.552,10.621
14.552,13.729,12.432,13.871,12.677,13.239,15.657,13.788,12.579,14.309,14.673,12.818,12.85,13.016,14.185,14.493,11.758,13.541,12.455,14.151,14.417,11.958,11.757,14.503,11.373,11.46,13.113,12.642,11.005,14.809,11.166,12.136,15.1,12.339,12.061,12.169,11.259,10.395,13.036,10.416,12.028,12.95,11.923,13.251,11.47,12.78,11.333,11.462,12.832,13.939,10.77,10.85,13.533,11.543,14.264,13.611,11.096,12.557,14.863,10.308,14.426,12.573,10.756,14.904,14.196,10.465
14.73,13.512,12.368,13.742,12.597,13.157,15.751,13.073,12.367,14.921,14.478,12.843,12.755,13.16,14.149,14.168,11.679,13.632,12.504,14.264,14.465,11.861,11.908,14.438,11.467,11.243,13.058,12.314,11.117,14.969,11.01,12.288,15.066,12.483,12.022,12.183,11.616,10.147,13.153,10.406,11.362,12.868,11.893,13.187,11.537,12.941,11.358,11.451,12.734,14.021,10.946,10.823,13.332,11.562,14.248,13.739,11.092,12.443,14.987,10.579,14.36,12.763,10.498,14.785,14.512,10.451
14.489,13.707,12.532,13.564,12.643,12.934,15.526,13.603,12.992,14.139,14.65,12.917,12.708,13.012,14.224,14.138,11.7,13.1,12.435,14.163,14.457,12.039,11.645,14.574,11.468,11.519,13.233,12.865,10.939,14.636,11.309,11.638,15.404,12.497,12.171,12.262,11.025,10.579,12.812,10.668,12.193,13.168,11.953,13.255,11.446,12.889,11.414,11.513,12.933,13.988,10.783,10.926,13.488,11.292,14.331,13.551,10.95,12.68,14.808,10.169,14.547,12.562,10.713,14.952,14.176,10.295
14.604,13.569,12.308,13.63,12.512,13.054,15.662,13.307,12.574,14.431,14.467,12.872,12.713,13.065,14.227,14.231,11.748,13.554,12.463,14.236,14.477,11.876,11.844,14.549,11.502,11.341,13.105,12.48,11.107,15.11,10.972,11.966,15.21,12.594,12.085,12.285,11.64,10.275,13.015,10.517,11.537,12.669,11.907,13.257,11.48,12.933,11.369,11.52,12.796,14.015,10.854,10.831,13.315,11.388,14.332,13.73,11.055,12.447,14.803,10.151,14.588,12.752,10.603,14.912,14.452,10.507
